Market,MarketName,Sector,Fetch_Time,Value.Traded,Value.Traded|1W,Value.Traded|1M
JP,Japan 225 Index,Commercial Services,2026-07-14 23:12:45,50553279000.0,86796158700.0,441745226400.0
JP,Japan 225 Index,Communications,2026-07-14 23:12:45,453844169120.0,791216507120.0,3748455141760.0
JP,Japan 225 Index,Consumer Durables,2026-07-14 23:12:45,344213205790.0,649326446970.0,3807536403380.0
JP,Japan 225 Index,Consumer Non-Durables,2026-07-14 23:12:45,139406231700.0,292814555250.0,1333128061550.0
JP,Japan 225 Index,Consumer Services,2026-07-14 23:12:45,36964621150.0,50927598050.0,188263626800.0
JP,Japan 225 Index,Distribution Services,2026-07-14 23:12:45,139716319960.0,258814219320.0,1501745129680.0
JP,Japan 225 Index,Electronic Technology,2026-07-14 23:12:45,5261711777200.0,10122109873650.0,45184247304100.0
JP,Japan 225 Index,Energy Minerals,2026-07-14 23:12:45,34683618300.0,55242067800.0,274410049100.0
JP,Japan 225 Index,Finance,2026-07-14 23:12:45,588638550150.0,1128070343250.0,5624348940800.0
JP,Japan 225 Index,Health Technology,2026-07-14 23:12:45,135185192850.0,251047511300.0,1525445972000.0
JP,Japan 225 Index,Industrial Services,2026-07-14 23:12:45,27598568900.0,57053722300.0,335160242800.0
JP,Japan 225 Index,Non-Energy Minerals,2026-07-14 23:12:45,114416145980.0,192404400520.0,1072885413160.0
JP,Japan 225 Index,Process Industries,2026-07-14 23:12:45,180652515120.0,357597312520.0,2087276196910.0
JP,Japan 225 Index,Producer Manufacturing,2026-07-14 23:12:45,1447905965020.0,2763853615890.0,13824608395960.0
JP,Japan 225 Index,Retail Trade,2026-07-14 23:12:45,176343520560.0,362781485830.0,1939471576140.0
JP,Japan 225 Index,Technology Services,2026-07-14 23:12:45,162082360860.0,266596376850.0,1592824072880.0
JP,Japan 225 Index,Transportation,2026-07-14 23:12:45,101928119370.0,180783535850.0,1047814301510.0
JP,Japan 225 Index,Utilities,2026-07-14 23:12:45,49664968060.0,94654936980.0,489595504430.0
JP,All Japanese companies,Commercial Services,2026-07-14 23:12:46,86085810840.0,158014809700.0,805083167700.0
JP,All Japanese companies,Communications,2026-07-14 23:12:46,458120730420.0,799263256320.0,3792839531060.0
JP,All Japanese companies,Consumer Durables,2026-07-14 23:12:46,386172979290.0,729723152170.0,4246816999080.0
JP,All Japanese companies,Consumer Non-Durables,2026-07-14 23:12:46,221693749960.0,465736073570.0,2207646930050.0
JP,All Japanese companies,Consumer Services,2026-07-14 23:12:46,134241404300.0,230734483250.0,1141603730800.0
JP,All Japanese companies,Distribution Services,2026-07-14 23:12:46,189395638660.0,357563279270.0,2028326816680.0
JP,All Japanese companies,Electronic Technology,2026-07-14 23:12:46,5471450744950.0,10573313202550.0,47317386076500.0
JP,All Japanese companies,Energy Minerals,2026-07-14 23:12:46,42079650200.0,68206080700.0,327624912400.0
JP,All Japanese companies,Finance,2026-07-14 23:12:46,809546588370.0,1542884688430.0,7886955152670.0
JP,All Japanese companies,Government,2026-07-14 23:12:46,2323000.0,2323000.0,27876000.0
JP,All Japanese companies,Health Services,2026-07-14 23:12:46,1489628200.0,2904549100.0,17012046500.0
JP,All Japanese companies,Health Technology,2026-07-14 23:12:46,197043567700.0,369898903650.0,2146656517150.0
JP,All Japanese companies,Industrial Services,2026-07-14 23:12:46,73596186250.0,150064309950.0,824708254300.0
JP,All Japanese companies,Miscellaneous,2026-07-14 23:12:46,505064000.0,1132823600.0,6698434500.0
JP,All Japanese companies,Non-Energy Minerals,2026-07-14 23:12:46,215772325580.0,398051683720.0,2155553302960.0
JP,All Japanese companies,Process Industries,2026-07-14 23:12:46,292726784720.0,580670495570.0,3291425207860.0
JP,All Japanese companies,Producer Manufacturing,2026-07-14 23:12:46,1871908397870.0,3582163061840.0,18187107644900.0
JP,All Japanese companies,Retail Trade,2026-07-14 23:12:46,286562772560.0,566719858110.0,2931302529560.0
JP,All Japanese companies,Technology Services,2026-07-14 23:12:46,304670422980.0,541151564250.0,3073144665425.0
JP,All Japanese companies,Transportation,2026-07-14 23:12:46,132214628270.0,239135748850.0,1394637507760.0
JP,All Japanese companies,Unknown,2026-07-14 23:12:46,30000.0,30000.0,30000.0
JP,All Japanese companies,Utilities,2026-07-14 23:12:46,75261505860.0,142358879940.0,761044251680.0
KR,All South Korean Companies,Commercial Services,2026-07-14 23:12:46,147987892783.0,262693959920.0,1671955215044.0
KR,All South Korean Companies,Communications,2026-07-14 23:12:46,109921267544.0,234229207937.0,1172507798224.0
KR,All South Korean Companies,Consumer Durables,2026-07-14 23:12:46,1751900538946.0,3417720298029.0,17235629218146.0
KR,All South Korean Companies,Consumer Non-Durables,2026-07-14 23:12:46,536309174430.0,1040462324818.0,6010993686304.0
KR,All South Korean Companies,Consumer Services,2026-07-14 23:12:46,125098924360.0,237259300133.0,1231461848363.0
KR,All South Korean Companies,Distribution Services,2026-07-14 23:12:46,116978532430.0,222428335918.0,1025463477263.0
KR,All South Korean Companies,Electronic Technology,2026-07-14 23:12:46,35529209896794.0,64248280257422.0,255667723239487.4
KR,All South Korean Companies,Energy Minerals,2026-07-14 23:12:46,159035597771.0,437908151141.0,1429095025062.0
KR,All South Korean Companies,Finance,2026-07-14 23:12:46,3311299453950.0,6375943309989.0,31749653965796.0
KR,All South Korean Companies,Health Services,2026-07-14 23:12:46,30281278585.0,62196061280.0,233155039010.0
KR,All South Korean Companies,Health Technology,2026-07-14 23:12:46,1893423411481.0,3601907816628.0,12889327268194.0
KR,All South Korean Companies,Industrial Services,2026-07-14 23:12:46,469210233845.0,840749133500.0,5659947570279.0
KR,All South Korean Companies,Miscellaneous,2026-07-14 23:12:46,14282492191.0,29237574362.0,165878005348.0
KR,All South Korean Companies,Non-Energy Minerals,2026-07-14 23:12:46,297805880036.0,632509612923.0,3473183577700.0
KR,All South Korean Companies,Process Industries,2026-07-14 23:12:46,768318819163.0,1489536463793.0,6813278170925.0
KR,All South Korean Companies,Producer Manufacturing,2026-07-14 23:12:46,5927280930785.0,11048498146413.0,55014479293997.055
KR,All South Korean Companies,Retail Trade,2026-07-14 23:12:46,246845284763.0,453367530820.0,2342671319074.0
KR,All South Korean Companies,Technology Services,2026-07-14 23:12:46,874534624727.0,1601159182822.0,11184047822737.0
KR,All South Korean Companies,Transportation,2026-07-14 23:12:46,329854360013.0,605302896818.0,2560544842888.0
KR,All South Korean Companies,Utilities,2026-07-14 23:12:46,506943408135.0,1182112903090.0,4100152821960.0
KR,KOSPI Composite Index,Commercial Services,2026-07-14 23:12:46,77701111130.0,137472493650.0,988331488760.0
KR,KOSPI Composite Index,Communications,2026-07-14 23:12:46,104926160610.0,223851367840.0,1096781225340.0
KR,KOSPI Composite Index,Consumer Durables,2026-07-14 23:12:46,1531803663358.0,3026787050780.0,16053806663947.0
KR,KOSPI Composite Index,Consumer Non-Durables,2026-07-14 23:12:46,460560156817.0,882978333738.0,5262461714337.0
KR,KOSPI Composite Index,Consumer Services,2026-07-14 23:12:46,79798765990.0,153573997650.0,707669551037.0
KR,KOSPI Composite Index,Distribution Services,2026-07-14 23:12:46,71138110764.0,134294814989.0,693490970623.0
KR,KOSPI Composite Index,Electronic Technology,2026-07-14 23:12:46,33867407165470.0,60817066600258.0,238461192625481.0
KR,KOSPI Composite Index,Energy Minerals,2026-07-14 23:12:46,153267400516.0,424674801341.0,1360806055597.0
KR,KOSPI Composite Index,Finance,2026-07-14 23:12:46,3273452818348.0,6305630656003.0,31279885380726.0
KR,KOSPI Composite Index,Health Technology,2026-07-14 23:12:46,478397179024.0,798834833358.0,3604627361085.0
KR,KOSPI Composite Index,Industrial Services,2026-07-14 23:12:46,446495479752.0,789297453571.0,5004127878799.0
KR,KOSPI Composite Index,Miscellaneous,2026-07-14 23:12:46,15689892220.0,29609923010.0,171353052180.0
KR,KOSPI Composite Index,Non-Energy Minerals,2026-07-14 23:12:46,234592586822.0,457353480717.0,2108631424891.0
KR,KOSPI Composite Index,Process Industries,2026-07-14 23:12:46,502583938434.0,991664996631.0,4147738123678.0
KR,KOSPI Composite Index,Producer Manufacturing,2026-07-14 23:12:46,3792140683419.0,6641303349260.0,32927878302491.0
KR,KOSPI Composite Index,Retail Trade,2026-07-14 23:12:46,222669935614.0,398743087485.0,2017186553024.0
KR,KOSPI Composite Index,Technology Services,2026-07-14 23:12:46,495542251252.0,944570881236.0,5196053298095.0
KR,KOSPI Composite Index,Transportation,2026-07-14 23:12:46,326904311940.0,599677208610.0,2534720643115.0
KR,KOSPI Composite Index,Utilities,2026-07-14 23:12:46,328994544395.0,810447504850.0,3197233027645.0
TW,All Taiwan Companies,Commercial Services,2026-07-14 23:12:47,15147097786.2,26185250202.55,156386161861.52
TW,All Taiwan Companies,Communications,2026-07-14 23:12:47,7652846954.6,14369346854.699999,66825982349.3
TW,All Taiwan Companies,Consumer Durables,2026-07-14 23:12:47,10079645594.38,19787920120.89,106640196233.6044
TW,All Taiwan Companies,Consumer Non-Durables,2026-07-14 23:12:47,2039168135.26,4340388644.47,22235428309.78
TW,All Taiwan Companies,Consumer Services,2026-07-14 23:12:47,1126985648.67,1963794171.07,6957623201.8
TW,All Taiwan Companies,Distribution Services,2026-07-14 23:12:47,14509210218.15,27357030345.0,125001472447.42867
TW,All Taiwan Companies,Electronic Technology,2026-07-14 23:12:47,1002832319078.23,1891909198422.19,7908790810132.622
TW,All Taiwan Companies,Energy Minerals,2026-07-14 23:12:47,3294779263.1000004,5509826021.950001,13973588812.35
TW,All Taiwan Companies,Finance,2026-07-14 23:12:47,31636704237.59,61336602964.17,290597985159.73474
TW,All Taiwan Companies,Health Services,2026-07-14 23:12:47,67853287.32,150499779.23,833319004.51
TW,All Taiwan Companies,Health Technology,2026-07-14 23:12:47,11544381102.91,21866768155.38,107973184137.00897
TW,All Taiwan Companies,Industrial Services,2026-07-14 23:12:47,11149401594.15,19515257812.65,97302257315.37671
TW,All Taiwan Companies,Miscellaneous,2026-07-14 23:12:47,1450332.0,4548139.2,14062615.200000001
TW,All Taiwan Companies,Non-Energy Minerals,2026-07-14 23:12:47,12316559754.33,23316019929.01,100403934991.88205
TW,All Taiwan Companies,Process Industries,2026-07-14 23:12:47,72724920863.33,122352585259.9,486025049718.43207
TW,All Taiwan Companies,Producer Manufacturing,2026-07-14 23:12:47,172643322513.55,268623034571.18,1206938547372.6646
TW,All Taiwan Companies,Retail Trade,2026-07-14 23:12:47,2979928030.4,6380068152.49,28225008465.387688
TW,All Taiwan Companies,Technology Services,2026-07-14 23:12:47,10400470047.43,19219318879.93,117730022550.3936
TW,All Taiwan Companies,Transportation,2026-07-14 23:12:47,15475343020.8,28995093081.85,119270501332.65
TW,All Taiwan Companies,Utilities,2026-07-14 23:12:47,685177833.0699999,1044801968.66,5954932334.53
TW,FTSE TWSE Taiwan 50 Index,Communications,2026-07-14 23:12:47,7598100073.3,14273677342.8,66290113549.4
TW,FTSE TWSE Taiwan 50 Index,Consumer Non-Durables,2026-07-14 23:12:47,106821772.2,189013172.10000002,1156409516.7
TW,FTSE TWSE Taiwan 50 Index,Distribution Services,2026-07-14 23:12:47,169921920.0,300026400.0,1416690240.0
TW,FTSE TWSE Taiwan 50 Index,Electronic Technology,2026-07-14 23:12:47,390198488430.0,726193114209.5,2773885197580.1
TW,FTSE TWSE Taiwan 50 Index,Energy Minerals,2026-07-14 23:12:47,3293524077.8,5508102615.400001,13959627364.800001
TW,FTSE TWSE Taiwan 50 Index,Finance,2026-07-14 23:12:47,26780267946.15,52496617621.15,253304714620.6
TW,FTSE TWSE Taiwan 50 Index,Non-Energy Minerals,2026-07-14 23:12:47,1386696019.5,2776977744.3999996,11825300409.3
